#=====================================================
#
# 起伏地面の情報[Elevation.txt]
# Author：小原立暉
#
#=====================================================
#=====================================================
# 起伏地面の設定
#=====================================================
SET_ELEVATION
	POS = 0.00 0.00 0.00
	ROT = 0.00 0.00 0.00
	SIZE = 10000.00 10000.00
	WIDTH = 50
	DEPTH = 50
	TEXTURE = data\TEXTURE\GrassLand.png
	ELEV = 
		-25000.00 -138.00 -4000.00  -24000.00 -183.00 -4000.00  -23000.00 -165.00 -4000.00  -22000.00 -207.00 -4000.00  -21000.00 -294.00 -4000.00  -20000.00 -354.00 -4000.00  -19000.00 -324.00 -4000.00  -18000.00 -477.00 -4000.00  -17000.00 -303.00 -4000.00  -16000.00 -381.00 -4000.00  -15000.00 -198.00 -4000.00  -14000.00 -285.00 -4000.00  -13000.00 -171.00 -4000.00  -12000.00 -123.00 -4000.00  -11000.00 -141.00 -4000.00  -10000.00 -180.00 -4000.00  -9000.00 -117.00 -4000.00  -8000.00 -111.00 -4000.00  -7000.00 -315.00 -4000.00  -6000.00 -360.00 -4000.00  -5000.00 -354.00 -4000.00  -4000.00 -354.00 -4000.00  -3000.00 -375.00 -4000.00  -2000.00 -507.00 -4000.00  -1000.00 -315.00 -4000.00  0.00 -399.00 -4000.00  1000.00 -195.00 -4000.00  2000.00 -201.00 -4000.00  3000.00 -159.00 -4000.00  4000.00 -231.00 -4000.00  5000.00 -198.00 -4000.00  6000.00 -303.00 -4000.00  7000.00 -237.00 -4000.00  8000.00 -210.00 -4000.00  9000.00 -96.00 -4000.00  10000.00 -96.00 -4000.00  11000.00 0.00 -4000.00  12000.00 -141.00 -4000.00  13000.00 -192.00 -4000.00  14000.00 -327.00 -4000.00  15000.00 -225.00 -4000.00  16000.00 -255.00 -4000.00  17000.00 -219.00 -4000.00  18000.00 -273.00 -4000.00  19000.00 -288.00 -4000.00  20000.00 -216.00 -4000.00  21000.00 -318.00 -4000.00  22000.00 -264.00 -4000.00  23000.00 -237.00 -4000.00  24000.00 -123.00 -4000.00  25000.00 -183.00 -4000.00  
		-25000.00 -171.00 -5000.00  -24000.00 -90.00 -5000.00  -23000.00 -90.00 -5000.00  -22000.00 -117.00 -5000.00  -21000.00 -267.00 -5000.00  -20000.00 -333.00 -5000.00  -19000.00 -324.00 -5000.00  -18000.00 -369.00 -5000.00  -17000.00 -189.00 -5000.00  -16000.00 -279.00 -5000.00  -15000.00 -138.00 -5000.00  -14000.00 -210.00 -5000.00  -13000.00 -135.00 -5000.00  -12000.00 -201.00 -5000.00  -11000.00 -213.00 -5000.00  -10000.00 -240.00 -5000.00  -9000.00 -165.00 -5000.00  -8000.00 -96.00 -5000.00  -7000.00 -225.00 -5000.00  -6000.00 -291.00 -5000.00  -5000.00 -375.00 -5000.00  -4000.00 -396.00 -5000.00  -3000.00 -378.00 -5000.00  -2000.00 -447.00 -5000.00  -1000.00 -264.00 -5000.00  0.00 -333.00 -5000.00  1000.00 -159.00 -5000.00  2000.00 -243.00 -5000.00  3000.00 -99.00 -5000.00  4000.00 -135.00 -5000.00  5000.00 -69.00 -5000.00  6000.00 -234.00 -5000.00  7000.00 -252.00 -5000.00  8000.00 -336.00 -5000.00  9000.00 -252.00 -5000.00  10000.00 -192.00 -5000.00  11000.00 -81.00 -5000.00  12000.00 -132.00 -5000.00  13000.00 -168.00 -5000.00  14000.00 -267.00 -5000.00  15000.00 -198.00 -5000.00  16000.00 -177.00 -5000.00  17000.00 -186.00 -5000.00  18000.00 -297.00 -5000.00  19000.00 -396.00 -5000.00  20000.00 -393.00 -5000.00  21000.00 -219.00 -5000.00  22000.00 -120.00 -5000.00  23000.00 -162.00 -5000.00  24000.00 -186.00 -5000.00  25000.00 -252.00 -5000.00  
		-25000.00 -267.00 -6000.00  -24000.00 -261.00 -6000.00  -23000.00 -225.00 -6000.00  -22000.00 -138.00 -6000.00  -21000.00 -273.00 -6000.00  -20000.00 -333.00 -6000.00  -19000.00 -423.00 -6000.00  -18000.00 -381.00 -6000.00  -17000.00 -267.00 -6000.00  -16000.00 -312.00 -6000.00  -15000.00 -126.00 -6000.00  -14000.00 -195.00 -6000.00  -13000.00 -156.00 -6000.00  -12000.00 -177.00 -6000.00  -11000.00 -102.00 -6000.00  -10000.00 -102.00 -6000.00  -9000.00 -111.00 -6000.00  -8000.00 -81.00 -6000.00  -7000.00 -159.00 -6000.00  -6000.00 -204.00 -6000.00  -5000.00 -267.00 -6000.00  -4000.00 -258.00 -6000.00  -3000.00 -285.00 -6000.00  -2000.00 -303.00 -6000.00  -1000.00 -189.00 -6000.00  0.00 -390.00 -6000.00  1000.00 -312.00 -6000.00  2000.00 -477.00 -6000.00  3000.00 -192.00 -6000.00  4000.00 -267.00 -6000.00  5000.00 -90.00 -6000.00  6000.00 -168.00 -6000.00  7000.00 -276.00 -6000.00  8000.00 -441.00 -6000.00  9000.00 -417.00 -6000.00  10000.00 -342.00 -6000.00  11000.00 -222.00 -6000.00  12000.00 -336.00 -6000.00  13000.00 -264.00 -6000.00  14000.00 -312.00 -6000.00  15000.00 -402.00 -6000.00  16000.00 -327.00 -6000.00  17000.00 -186.00 -6000.00  18000.00 -405.00 -6000.00  19000.00 -474.00 -6000.00  20000.00 -498.00 -6000.00  21000.00 -300.00 -6000.00  22000.00 -246.00 -6000.00  23000.00 -255.00 -6000.00  24000.00 -216.00 -6000.00  25000.00 -255.00 -6000.00  
		-25000.00 -459.00 -7000.00  -24000.00 -222.00 -7000.00  -23000.00 -267.00 -7000.00  -22000.00 -180.00 -7000.00  -21000.00 -315.00 -7000.00  -20000.00 -279.00 -7000.00  -19000.00 -369.00 -7000.00  -18000.00 -168.00 -7000.00  -17000.00 -108.00 -7000.00  -16000.00 -93.00 -7000.00  -15000.00 -66.00 -7000.00  -14000.00 -153.00 -7000.00  -13000.00 -126.00 -7000.00  -12000.00 -99.00 -7000.00  -11000.00 -69.00 -7000.00  -10000.00 -111.00 -7000.00  -9000.00 -216.00 -7000.00  -8000.00 -189.00 -7000.00  -7000.00 -252.00 -7000.00  -6000.00 -249.00 -7000.00  -5000.00 -213.00 -7000.00  -4000.00 -141.00 -7000.00  -3000.00 -258.00 -7000.00  -2000.00 -291.00 -7000.00  -1000.00 -342.00 -7000.00  0.00 -351.00 -7000.00  1000.00 -396.00 -7000.00  2000.00 -336.00 -7000.00  3000.00 -117.00 -7000.00  4000.00 -192.00 -7000.00  5000.00 -90.00 -7000.00  6000.00 -303.00 -7000.00  7000.00 -465.00 -7000.00  8000.00 -537.00 -7000.00  9000.00 -333.00 -7000.00  10000.00 -246.00 -7000.00  11000.00 -324.00 -7000.00  12000.00 -468.00 -7000.00  13000.00 -312.00 -7000.00  14000.00 -312.00 -7000.00  15000.00 -369.00 -7000.00  16000.00 -285.00 -7000.00  17000.00 -198.00 -7000.00  18000.00 -426.00 -7000.00  19000.00 -447.00 -7000.00  20000.00 -381.00 -7000.00  21000.00 -186.00 -7000.00  22000.00 -186.00 -7000.00  23000.00 -273.00 -7000.00  24000.00 -210.00 -7000.00  25000.00 -231.00 -7000.00  
		-25000.00 -288.00 -8000.00  -24000.00 -132.00 -8000.00  -23000.00 -276.00 -8000.00  -22000.00 -189.00 -8000.00  -21000.00 -393.00 -8000.00  -20000.00 -342.00 -8000.00  -19000.00 -465.00 -8000.00  -18000.00 -291.00 -8000.00  -17000.00 -291.00 -8000.00  -16000.00 -249.00 -8000.00  -15000.00 -87.00 -8000.00  -14000.00 -84.00 -8000.00  -13000.00 -93.00 -8000.00  -12000.00 -144.00 -8000.00  -11000.00 -135.00 -8000.00  -10000.00 -135.00 -8000.00  -9000.00 -258.00 -8000.00  -8000.00 -291.00 -8000.00  -7000.00 -285.00 -8000.00  -6000.00 -306.00 -8000.00  -5000.00 -222.00 -8000.00  -4000.00 -132.00 -8000.00  -3000.00 -135.00 -8000.00  -2000.00 -204.00 -8000.00  -1000.00 -375.00 -8000.00  0.00 -294.00 -8000.00  1000.00 -342.00 -8000.00  2000.00 -246.00 -8000.00  3000.00 -138.00 -8000.00  4000.00 -234.00 -8000.00  5000.00 -147.00 -8000.00  6000.00 -390.00 -8000.00  7000.00 -381.00 -8000.00  8000.00 -447.00 -8000.00  9000.00 -216.00 -8000.00  10000.00 -186.00 -8000.00  11000.00 -237.00 -8000.00  12000.00 -282.00 -8000.00  13000.00 -306.00 -8000.00  14000.00 -372.00 -8000.00  15000.00 -393.00 -8000.00  16000.00 -468.00 -8000.00  17000.00 -381.00 -8000.00  18000.00 -369.00 -8000.00  19000.00 -225.00 -8000.00  20000.00 -138.00 -8000.00  21000.00 -132.00 -8000.00  22000.00 -150.00 -8000.00  23000.00 -270.00 -8000.00  24000.00 -207.00 -8000.00  25000.00 -249.00 -8000.00  
		-25000.00 -201.00 -9000.00  -24000.00 -111.00 -9000.00  -23000.00 -363.00 -9000.00  -22000.00 -459.00 -9000.00  -21000.00 -435.00 -9000.00  -20000.00 -333.00 -9000.00  -19000.00 -390.00 -9000.00  -18000.00 -393.00 -9000.00  -17000.00 -348.00 -9000.00  -16000.00 -240.00 -9000.00  -15000.00 -87.00 -9000.00  -14000.00 -63.00 -9000.00  -13000.00 -99.00 -9000.00  -12000.00 -177.00 -9000.00  -11000.00 -210.00 -9000.00  -10000.00 -246.00 -9000.00  -9000.00 -318.00 -9000.00  -8000.00 -399.00 -9000.00  -7000.00 -372.00 -9000.00  -6000.00 -417.00 -9000.00  -5000.00 -258.00 -9000.00  -4000.00 -282.00 -9000.00  -3000.00 -267.00 -9000.00  -2000.00 -384.00 -9000.00  -1000.00 -333.00 -9000.00  0.00 -156.00 -9000.00  1000.00 -162.00 -9000.00  2000.00 -192.00 -9000.00  3000.00 -213.00 -9000.00  4000.00 -240.00 -9000.00  5000.00 -153.00 -9000.00  6000.00 -318.00 -9000.00  7000.00 -276.00 -9000.00  8000.00 -333.00 -9000.00  9000.00 -201.00 -9000.00  10000.00 -192.00 -9000.00  11000.00 -135.00 -9000.00  12000.00 -246.00 -9000.00  13000.00 -306.00 -9000.00  14000.00 -450.00 -9000.00  15000.00 -441.00 -9000.00  16000.00 -600.00 -9000.00  17000.00 -330.00 -9000.00  18000.00 -288.00 -9000.00  19000.00 -171.00 -9000.00  20000.00 -72.00 -9000.00  21000.00 -54.00 -9000.00  22000.00 -30.00 -9000.00  23000.00 -84.00 -9000.00  24000.00 -84.00 -9000.00  25000.00 -54.00 -9000.00  
		-25000.00 -228.00 -10000.00  -24000.00 -330.00 -10000.00  -23000.00 -279.00 -10000.00  -22000.00 -381.00 -10000.00  -21000.00 -393.00 -10000.00  -20000.00 -339.00 -10000.00  -19000.00 -396.00 -10000.00  -18000.00 -393.00 -10000.00  -17000.00 -348.00 -10000.00  -16000.00 -240.00 -10000.00  -15000.00 -102.00 -10000.00  -14000.00 -126.00 -10000.00  -13000.00 -162.00 -10000.00  -12000.00 -153.00 -10000.00  -11000.00 -210.00 -10000.00  -10000.00 -246.00 -10000.00  -9000.00 -261.00 -10000.00  -8000.00 -282.00 -10000.00  -7000.00 -288.00 -10000.00  -6000.00 -273.00 -10000.00  -5000.00 -183.00 -10000.00  -4000.00 -252.00 -10000.00  -3000.00 -177.00 -10000.00  -2000.00 -306.00 -10000.00  -1000.00 -183.00 -10000.00  0.00 -129.00 -10000.00  1000.00 -123.00 -10000.00  2000.00 -159.00 -10000.00  3000.00 -183.00 -10000.00  4000.00 -282.00 -10000.00  5000.00 -234.00 -10000.00  6000.00 -300.00 -10000.00  7000.00 -186.00 -10000.00  8000.00 -288.00 -10000.00  9000.00 -282.00 -10000.00  10000.00 -282.00 -10000.00  11000.00 -177.00 -10000.00  12000.00 -315.00 -10000.00  13000.00 -414.00 -10000.00  14000.00 -714.00 -10000.00  15000.00 -666.00 -10000.00  16000.00 -774.00 -10000.00  17000.00 -222.00 -10000.00  18000.00 -291.00 -10000.00  19000.00 -174.00 -10000.00  20000.00 -96.00 -10000.00  21000.00 -126.00 -10000.00  22000.00 -126.00 -10000.00  23000.00 -156.00 -10000.00  24000.00 -156.00 -10000.00  25000.00 -147.00 -10000.00  
		-25000.00 -228.00 -11000.00  -24000.00 -330.00 -11000.00  -23000.00 -210.00 -11000.00  -22000.00 -516.00 -11000.00  -21000.00 -459.00 -11000.00  -20000.00 -408.00 -11000.00  -19000.00 -294.00 -11000.00  -18000.00 -192.00 -11000.00  -17000.00 -147.00 -11000.00  -16000.00 -72.00 -11000.00  -15000.00 -69.00 -11000.00  -14000.00 -165.00 -11000.00  -13000.00 -165.00 -11000.00  -12000.00 -18.00 -11000.00  -11000.00 -93.00 -11000.00  -10000.00 -141.00 -11000.00  -9000.00 -111.00 -11000.00  -8000.00 -42.00 -11000.00  -7000.00 -108.00 -11000.00  -6000.00 -114.00 -11000.00  -5000.00 -138.00 -11000.00  -4000.00 -222.00 -11000.00  -3000.00 -183.00 -11000.00  -2000.00 -222.00 -11000.00  -1000.00 -123.00 -11000.00  0.00 -129.00 -11000.00  1000.00 -132.00 -11000.00  2000.00 -255.00 -11000.00  3000.00 -252.00 -11000.00  4000.00 -84.00 -11000.00  5000.00 -81.00 -11000.00  6000.00 -138.00 -11000.00  7000.00 -87.00 -11000.00  8000.00 -162.00 -11000.00  9000.00 -180.00 -11000.00  10000.00 -246.00 -11000.00  11000.00 -219.00 -11000.00  12000.00 -234.00 -11000.00  13000.00 -294.00 -11000.00  14000.00 -549.00 -11000.00  15000.00 -552.00 -11000.00  16000.00 -591.00 -11000.00  17000.00 -141.00 -11000.00  18000.00 -174.00 -11000.00  19000.00 -141.00 -11000.00  20000.00 -117.00 -11000.00  21000.00 -234.00 -11000.00  22000.00 -294.00 -11000.00  23000.00 -315.00 -11000.00  24000.00 -228.00 -11000.00  25000.00 -159.00 -11000.00  
		-25000.00 -228.00 -12000.00  -24000.00 -282.00 -12000.00  -23000.00 -54.00 -12000.00  -22000.00 -270.00 -12000.00  -21000.00 -288.00 -12000.00  -20000.00 -387.00 -12000.00  -19000.00 -378.00 -12000.00  -18000.00 -342.00 -12000.00  -17000.00 -285.00 -12000.00  -16000.00 -171.00 -12000.00  -15000.00 -108.00 -12000.00  -14000.00 -240.00 -12000.00  -13000.00 -249.00 -12000.00  -12000.00 -132.00 -12000.00  -11000.00 -156.00 -12000.00  -10000.00 -174.00 -12000.00  -9000.00 -183.00 -12000.00  -8000.00 -186.00 -12000.00  -7000.00 -159.00 -12000.00  -6000.00 -102.00 -12000.00  -5000.00 -69.00 -12000.00  -4000.00 -84.00 -12000.00  -3000.00 -57.00 -12000.00  -2000.00 -12.00 -12000.00  -1000.00 -261.00 -12000.00  0.00 -327.00 -12000.00  1000.00 -363.00 -12000.00  2000.00 -393.00 -12000.00  3000.00 -339.00 -12000.00  4000.00 -267.00 -12000.00  5000.00 -189.00 -12000.00  6000.00 -261.00 -12000.00  7000.00 -210.00 -12000.00  8000.00 -75.00 -12000.00  9000.00 -261.00 -12000.00  10000.00 -234.00 -12000.00  11000.00 -273.00 -12000.00  12000.00 -114.00 -12000.00  13000.00 -327.00 -12000.00  14000.00 -384.00 -12000.00  15000.00 -384.00 -12000.00  16000.00 -432.00 -12000.00  17000.00 -186.00 -12000.00  18000.00 -219.00 -12000.00  19000.00 -189.00 -12000.00  20000.00 -198.00 -12000.00  21000.00 -336.00 -12000.00  22000.00 -348.00 -12000.00  23000.00 -360.00 -12000.00  24000.00 -210.00 -12000.00  25000.00 -171.00 -12000.00  
		-25000.00 -90.00 -13000.00  -24000.00 -321.00 -13000.00  -23000.00 -240.00 -13000.00  -22000.00 -474.00 -13000.00  -21000.00 -315.00 -13000.00  -20000.00 -414.00 -13000.00  -19000.00 -348.00 -13000.00  -18000.00 -291.00 -13000.00  -17000.00 -234.00 -13000.00  -16000.00 -138.00 -13000.00  -15000.00 -39.00 -13000.00  -14000.00 -93.00 -13000.00  -13000.00 -102.00 -13000.00  -12000.00 -132.00 -13000.00  -11000.00 -156.00 -13000.00  -10000.00 -174.00 -13000.00  -9000.00 -240.00 -13000.00  -8000.00 -243.00 -13000.00  -7000.00 -264.00 -13000.00  -6000.00 -150.00 -13000.00  -5000.00 -216.00 -13000.00  -4000.00 -189.00 -13000.00  -3000.00 -189.00 -13000.00  -2000.00 -48.00 -13000.00  -1000.00 -231.00 -13000.00  0.00 -336.00 -13000.00  1000.00 -342.00 -13000.00  2000.00 -357.00 -13000.00  3000.00 -252.00 -13000.00  4000.00 -372.00 -13000.00  5000.00 -189.00 -13000.00  6000.00 -261.00 -13000.00  7000.00 -225.00 -13000.00  8000.00 -90.00 -13000.00  9000.00 -228.00 -13000.00  10000.00 -267.00 -13000.00  11000.00 -306.00 -13000.00  12000.00 -195.00 -13000.00  13000.00 -384.00 -13000.00  14000.00 -372.00 -13000.00  15000.00 -438.00 -13000.00  16000.00 -417.00 -13000.00  17000.00 -270.00 -13000.00  18000.00 -291.00 -13000.00  19000.00 -189.00 -13000.00  20000.00 -168.00 -13000.00  21000.00 -273.00 -13000.00  22000.00 -285.00 -13000.00  23000.00 -300.00 -13000.00  24000.00 -141.00 -13000.00  25000.00 -57.00 -13000.00  
		-25000.00 -285.00 -14000.00  -24000.00 -414.00 -14000.00  -23000.00 -333.00 -14000.00  -22000.00 -414.00 -14000.00  -21000.00 -231.00 -14000.00  -20000.00 -471.00 -14000.00  -19000.00 -588.00 -14000.00  -18000.00 -579.00 -14000.00  -17000.00 -510.00 -14000.00  -16000.00 -198.00 -14000.00  -15000.00 -144.00 -14000.00  -14000.00 -153.00 -14000.00  -13000.00 -120.00 -14000.00  -12000.00 -108.00 -14000.00  -11000.00 -180.00 -14000.00  -10000.00 -159.00 -14000.00  -9000.00 -249.00 -14000.00  -8000.00 -288.00 -14000.00  -7000.00 -357.00 -14000.00  -6000.00 -207.00 -14000.00  -5000.00 -216.00 -14000.00  -4000.00 -246.00 -14000.00  -3000.00 -246.00 -14000.00  -2000.00 -105.00 -14000.00  -1000.00 -216.00 -14000.00  0.00 -270.00 -14000.00  1000.00 -312.00 -14000.00  2000.00 -333.00 -14000.00  3000.00 -321.00 -14000.00  4000.00 -423.00 -14000.00  5000.00 -294.00 -14000.00  6000.00 -399.00 -14000.00  7000.00 -447.00 -14000.00  8000.00 -318.00 -14000.00  9000.00 -369.00 -14000.00  10000.00 -258.00 -14000.00  11000.00 -234.00 -14000.00  12000.00 -132.00 -14000.00  13000.00 -489.00 -14000.00  14000.00 -438.00 -14000.00  15000.00 -702.00 -14000.00  16000.00 -570.00 -14000.00  17000.00 -324.00 -14000.00  18000.00 -321.00 -14000.00  19000.00 -177.00 -14000.00  20000.00 -168.00 -14000.00  21000.00 -147.00 -14000.00  22000.00 -123.00 -14000.00  23000.00 -189.00 -14000.00  24000.00 -111.00 -14000.00  25000.00 -87.00 -14000.00  
		-25000.00 -351.00 -15000.00  -24000.00 -489.00 -15000.00  -23000.00 -387.00 -15000.00  -22000.00 -570.00 -15000.00  -21000.00 -315.00 -15000.00  -20000.00 -402.00 -15000.00  -19000.00 -330.00 -15000.00  -18000.00 -288.00 -15000.00  -17000.00 -276.00 -15000.00  -16000.00 -60.00 -15000.00  -15000.00 -144.00 -15000.00  -14000.00 -243.00 -15000.00  -13000.00 -234.00 -15000.00  -12000.00 -243.00 -15000.00  -11000.00 -249.00 -15000.00  -10000.00 -270.00 -15000.00  -9000.00 -306.00 -15000.00  -8000.00 -270.00 -15000.00  -7000.00 -339.00 -15000.00  -6000.00 -237.00 -15000.00  -5000.00 -279.00 -15000.00  -4000.00 -285.00 -15000.00  -3000.00 -285.00 -15000.00  -2000.00 -144.00 -15000.00  -1000.00 -72.00 -15000.00  0.00 -159.00 -15000.00  1000.00 -204.00 -15000.00  2000.00 -261.00 -15000.00  3000.00 -216.00 -15000.00  4000.00 -270.00 -15000.00  5000.00 -285.00 -15000.00  6000.00 -318.00 -15000.00  7000.00 -321.00 -15000.00  8000.00 -294.00 -15000.00  9000.00 -378.00 -15000.00  10000.00 -270.00 -15000.00  11000.00 -207.00 -15000.00  12000.00 -69.00 -15000.00  13000.00 -390.00 -15000.00  14000.00 -327.00 -15000.00  15000.00 -588.00 -15000.00  16000.00 -507.00 -15000.00  17000.00 -303.00 -15000.00  18000.00 -246.00 -15000.00  19000.00 -132.00 -15000.00  20000.00 -135.00 -15000.00  21000.00 -174.00 -15000.00  22000.00 -201.00 -15000.00  23000.00 -258.00 -15000.00  24000.00 -120.00 -15000.00  25000.00 -78.00 -15000.00  
		-25000.00 -264.00 -16000.00  -24000.00 -189.00 -16000.00  -23000.00 -165.00 -16000.00  -22000.00 -330.00 -16000.00  -21000.00 -288.00 -16000.00  -20000.00 -375.00 -16000.00  -19000.00 -330.00 -16000.00  -18000.00 -429.00 -16000.00  -17000.00 -477.00 -16000.00  -16000.00 -201.00 -16000.00  -15000.00 -102.00 -16000.00  -14000.00 -159.00 -16000.00  -13000.00 -291.00 -16000.00  -12000.00 -351.00 -16000.00  -11000.00 -366.00 -16000.00  -10000.00 -387.00 -16000.00  -9000.00 -303.00 -16000.00  -8000.00 -336.00 -16000.00  -7000.00 -405.00 -16000.00  -6000.00 -369.00 -16000.00  -5000.00 -177.00 -16000.00  -4000.00 -240.00 -16000.00  -3000.00 -186.00 -16000.00  -2000.00 -186.00 -16000.00  -1000.00 -135.00 -16000.00  0.00 -225.00 -16000.00  1000.00 -360.00 -16000.00  2000.00 -330.00 -16000.00  3000.00 -297.00 -16000.00  4000.00 -261.00 -16000.00  5000.00 -396.00 -16000.00  6000.00 -390.00 -16000.00  7000.00 -297.00 -16000.00  8000.00 -237.00 -16000.00  9000.00 -342.00 -16000.00  10000.00 -366.00 -16000.00  11000.00 -348.00 -16000.00  12000.00 -234.00 -16000.00  13000.00 -324.00 -16000.00  14000.00 -333.00 -16000.00  15000.00 -378.00 -16000.00  16000.00 -288.00 -16000.00  17000.00 -201.00 -16000.00  18000.00 -240.00 -16000.00  19000.00 -165.00 -16000.00  20000.00 -207.00 -16000.00  21000.00 -141.00 -16000.00  22000.00 -171.00 -16000.00  23000.00 -219.00 -16000.00  24000.00 -165.00 -16000.00  25000.00 -201.00 -16000.00  
		-25000.00 -204.00 -17000.00  -24000.00 -231.00 -17000.00  -23000.00 -162.00 -17000.00  -22000.00 -192.00 -17000.00  -21000.00 -174.00 -17000.00  -20000.00 -120.00 -17000.00  -19000.00 0.00 -17000.00  -18000.00 -141.00 -17000.00  -17000.00 -255.00 -17000.00  -16000.00 -291.00 -17000.00  -15000.00 -228.00 -17000.00  -14000.00 -309.00 -17000.00  -13000.00 -372.00 -17000.00  -12000.00 -348.00 -17000.00  -11000.00 -261.00 -17000.00  -10000.00 -348.00 -17000.00  -9000.00 -345.00 -17000.00  -8000.00 -444.00 -17000.00  -7000.00 -345.00 -17000.00  -6000.00 -300.00 -17000.00  -5000.00 -81.00 -17000.00  -4000.00 -255.00 -17000.00  -3000.00 -201.00 -17000.00  -2000.00 -225.00 -17000.00  -1000.00 -105.00 -17000.00  0.00 -195.00 -17000.00  1000.00 -264.00 -17000.00  2000.00 -231.00 -17000.00  3000.00 -249.00 -17000.00  4000.00 -138.00 -17000.00  5000.00 -369.00 -17000.00  6000.00 -315.00 -17000.00  7000.00 -315.00 -17000.00  8000.00 -396.00 -17000.00  9000.00 -339.00 -17000.00  10000.00 -396.00 -17000.00  11000.00 -396.00 -17000.00  12000.00 -210.00 -17000.00  13000.00 -237.00 -17000.00  14000.00 -348.00 -17000.00  15000.00 -330.00 -17000.00  16000.00 -273.00 -17000.00  17000.00 -147.00 -17000.00  18000.00 -177.00 -17000.00  19000.00 -102.00 -17000.00  20000.00 -186.00 -17000.00  21000.00 -219.00 -17000.00  22000.00 -225.00 -17000.00  23000.00 -159.00 -17000.00  24000.00 -120.00 -17000.00  25000.00 -165.00 -17000.00  
		-25000.00 -138.00 -18000.00  -24000.00 -138.00 -18000.00  -23000.00 -234.00 -18000.00  -22000.00 -162.00 -18000.00  -21000.00 -183.00 -18000.00  -20000.00 -39.00 -18000.00  -19000.00 -75.00 -18000.00  -18000.00 -183.00 -18000.00  -17000.00 -297.00 -18000.00  -16000.00 -291.00 -18000.00  -15000.00 -207.00 -18000.00  -14000.00 -264.00 -18000.00  -13000.00 -444.00 -18000.00  -12000.00 -438.00 -18000.00  -11000.00 -519.00 -18000.00  -10000.00 -447.00 -18000.00  -9000.00 -360.00 -18000.00  -8000.00 -384.00 -18000.00  -7000.00 -204.00 -18000.00  -6000.00 -177.00 -18000.00  -5000.00 -75.00 -18000.00  -4000.00 -264.00 -18000.00  -3000.00 -264.00 -18000.00  -2000.00 -345.00 -18000.00  -1000.00 -180.00 -18000.00  0.00 -183.00 -18000.00  1000.00 -171.00 -18000.00  2000.00 -138.00 -18000.00  3000.00 -243.00 -18000.00  4000.00 -138.00 -18000.00  5000.00 -303.00 -18000.00  6000.00 -285.00 -18000.00  7000.00 -285.00 -18000.00  8000.00 -378.00 -18000.00  9000.00 -411.00 -18000.00  10000.00 -468.00 -18000.00  11000.00 -507.00 -18000.00  12000.00 -204.00 -18000.00  13000.00 -255.00 -18000.00  14000.00 -363.00 -18000.00  15000.00 -351.00 -18000.00  16000.00 -318.00 -18000.00  17000.00 -177.00 -18000.00  18000.00 -207.00 -18000.00  19000.00 -102.00 -18000.00  20000.00 -174.00 -18000.00  21000.00 -210.00 -18000.00  22000.00 -279.00 -18000.00  23000.00 -207.00 -18000.00  24000.00 -180.00 -18000.00  25000.00 -282.00 -18000.00  
		-25000.00 -192.00 -19000.00  -24000.00 -192.00 -19000.00  -23000.00 -327.00 -19000.00  -22000.00 -276.00 -19000.00  -21000.00 -345.00 -19000.00  -20000.00 -174.00 -19000.00  -19000.00 -252.00 -19000.00  -18000.00 -213.00 -19000.00  -17000.00 -267.00 -19000.00  -16000.00 -156.00 -19000.00  -15000.00 -135.00 -19000.00  -14000.00 -276.00 -19000.00  -13000.00 -345.00 -19000.00  -12000.00 -339.00 -19000.00  -11000.00 -312.00 -19000.00  -10000.00 -240.00 -19000.00  -9000.00 -264.00 -19000.00  -8000.00 -303.00 -19000.00  -7000.00 -147.00 -19000.00  -6000.00 -120.00 -19000.00  -5000.00 -144.00 -19000.00  -4000.00 -276.00 -19000.00  -3000.00 -276.00 -19000.00  -2000.00 -336.00 -19000.00  -1000.00 -204.00 -19000.00  0.00 -207.00 -19000.00  1000.00 -81.00 -19000.00  2000.00 -30.00 -19000.00  3000.00 -126.00 -19000.00  4000.00 -114.00 -19000.00  5000.00 -240.00 -19000.00  6000.00 -243.00 -19000.00  7000.00 -243.00 -19000.00  8000.00 -321.00 -19000.00  9000.00 -363.00 -19000.00  10000.00 -402.00 -19000.00  11000.00 -504.00 -19000.00  12000.00 -141.00 -19000.00  13000.00 -258.00 -19000.00  14000.00 -300.00 -19000.00  15000.00 -306.00 -19000.00  16000.00 -249.00 -19000.00  17000.00 -147.00 -19000.00  18000.00 -147.00 -19000.00  19000.00 -78.00 -19000.00  20000.00 -57.00 -19000.00  21000.00 -108.00 -19000.00  22000.00 -216.00 -19000.00  23000.00 -198.00 -19000.00  24000.00 -198.00 -19000.00  25000.00 -195.00 -19000.00  
